SP,ST,ET,LB,LMin,LMax,LMean,LSD,UMin,UMax,UMean,USD
1300,2024-03-27T03:40:04,6.7235000000000005,0.5,1079.0467818893958,1133.5169698259026,1122.8417629825756,12.958388429668009,1133.5269026053677,1134.1357412195389,1133.9235760776264,0.17155733885193933
1350,2024-03-27T03:50:04,6.8904,0.5,1132.0549799209693,1183.5612224640377,1174.4929880760524,11.772079468453576,1183.5710627805663,1185.106380914513,1184.1264189365686,0.39489054311616145
1400,2024-03-27T04:00:04,5.6914,0.5,1181.5980783943087,1237.0504439173096,1225.724169046514,13.148546414662741,1236.876309255861,1238.3205795936162,1237.376856000055,0.4866425213718214
1450,2024-03-27T04:10:04,5.880333333333334,0.5,1235.1852546762093,1291.1199314212067,1281.6349547651666,12.195327382043505,1290.9825347664687,1292.6031019013558,1291.5775509070754,0.535638126477264
1500,2024-03-27T04:20:04,2.5146,0.5,1288.0382456405787,1339.1326053572377,1326.6698284772021,14.149210814202847,1339.1427452235444,1342.9347089664238,1341.152208156739,1.1999590264509636
1100,2024-03-27T04:30:04,136.13833333333335,0.5,95.14327735039296,1162.2086965591589,356.25245517871855,276.7572238529403,53.66245750377857,94.87755914346599,70.9837179690678,13.720281681417623
0,2024-03-26T08:23:11,1.4706000000000001,0.5,18.99999999990996,19.000000000070244,18.999999999986024,4.799457427670111e-11,18.999999894943187,19.000000000268052,18.999999978984548,2.8168843076015852e-08
100,2024-03-26T08:42:33,,0.5,,,,,,,,
600,2024-03-26T08:47:33,60.8062,0.5,13.551313466305146,471.07601490630003,346.2196351529335,130.83792950535462,471.165818424251,476.76483136673824,474.1011656668841,1.1140411763676472
650,2024-03-26T10:17:33,13.674933333333334,0.5,472.11846638235147,503.6956994891169,493.8211228897558,8.861511976229062,503.7405942882684,511.31780684082435,508.1942500868199,2.167987513544971
700,2024-03-26T11:02:33,17.074666666666666,0.5,511.3968866192736,548.5448588995499,537.3859550910137,10.101887054540704,548.5896658240704,552.36451120532,551.1357681336361,0.9082137745381424
750,2024-03-26T11:47:33,13.8902,0.5,551.5508096929407,588.5125140831802,577.2773652160904,10.198271673134618,588.5472355669826,592.523553727633,590.5491755171707,1.1336987373287386
800,2024-03-26T12:22:33,14.3161,0.5,591.6566118250485,634.5221218248275,621.5969517462239,11.632749108713913,634.5521321776697,637.4918678257089,635.9523056005511,0.8546551197909336
850,2024-03-26T12:52:33,15.984399999999999,0.5,634.567939598579,684.2868494544508,669.4846315355333,13.329999317420576,684.3168073128584,687.4203269398197,685.9889760779309,0.9126883640265302
900,2024-03-26T13:22:33,15.231533333333335,0.5,681.18265869678,732.9687823742407,717.768465219226,14.71395184009342,732.9988901834106,736.1188863222368,735.2519740086842,0.9466240009314238
950,2024-03-26T13:52:34,14.128533333333333,0.5,729.8473963167053,783.3820144155789,767.8976166362272,14.872653741536746,783.4117150723674,785.2531534630433,784.7006617910329,0.45373282293970746
1000,2024-03-26T14:22:34,12.4998,0.5,778.6921895609121,830.9359100688185,816.4093796147554,14.445980793807811,830.9606620743383,833.1005983836565,832.4368310303785,0.6124252557617142
1050,2024-03-26T14:47:34,12.4714,0.5,827.7558267910499,886.7008603329299,872.4390013432017,15.308610633336,886.7253195063827,887.5084277837436,887.20923157182,0.19816714021467424
1100,2024-03-26T15:12:09,11.3068,0.5,881.3588447879301,930.424461434666,920.2311377977771,11.519090764624027,930.4449771416774,932.0318966810833,931.1859528690967,0.4417623001587348
1150,2024-03-26T15:32:39,11.341066666666668,0.5,928.5130951737519,983.9600428714039,974.4681450738086,12.735647385077524,983.9800029869582,986.0980221958137,985.125172633579,0.6057162826644981
1200,2024-03-26T15:52:39,10.4984,0.5,981.7254881018889,1033.402703085898,1023.567114761843,12.401575578059461,1033.4226650260491,1035.5132063078074,1034.468796705076,0.5499296600692167
1250,2024-03-26T16:12:39,7.076466666666667,0.5,1030.7259982665419,1082.3808349403726,1071.6718983140127,12.621679254336303,1082.3907302946486,1084.311790108632,1082.8972852860452,0.4542164808768229
1300,2024-03-26T16:22:39,6.4866,0.5,1080.960042572755,1134.9365674869778,1123.3522253670608,12.774437570647953,1134.9460767153023,1136.0958461981445,1135.5306839308175,0.3754683854305605
1350,2024-03-26T16:32:09,6.760000000000001,0.5,1133.6294807569939,1188.702830402401,1179.3959588088915,12.61084683572038,1188.4740671910765,1189.3972820460522,1189.1215094237648,0.22050272956164754
1400,2024-03-26T16:42:39,6.6132,0.5,1185.2845550945494,1242.4956322026271,1232.3168758440936,12.78013493865183,1242.2125191450054,1243.738327683628,1243.1472551235172,0.411484204749179
1450,2024-03-26T16:52:39,5.4816666666666665,0.5,1240.2418854693533,1292.2495420132664,1283.5653123459283,11.79413364506444,1291.2282795475467,1292.4274736985687,1292.0386623413403,0.28798595774518315
1500,2024-03-26T17:02:39,2.6666000000000003,0.5,1288.396208183025,1335.6045430345075,1324.7300904572003,12.909233048473993,1335.6144376586758,1340.2787463442783,1338.8980296719226,1.5761410090563197
1100,2024-03-26T17:12:39,117.79093333333334,0.5,117.57442325104103,1177.2570814823703,396.9107650941755,279.1134688882436,69.0349480408131,117.26208712954303,89.35980651780888,16.091020375602998
100,2024-03-25T13:53:06,,0.5,,,,,,,,
600,2024-03-25T13:58:06,63.52823333333333,0.5,27.401115247805137,471.36638975589074,356.0488314744414,127.80714706363175,471.45685825340524,476.81285815360206,473.41683174936526,0.8765812079721845
650,2024-03-25T15:28:06,12.4062,0.5,471.37271667513414,502.42166817329814,493.2585125764735,8.599327471906124,502.46684149995974,512.2219563939885,508.5179872214216,2.8538520130325553
700,2024-03-25T16:13:06,13.5598,0.5,510.389347257209,545.4451113439043,534.4385029781736,9.94550821390647,545.4904093448349,553.467783381176,550.6197038005308,2.536973020563345
750,2024-03-25T16:58:06,20.150399999999998,0.5,550.582435528806,593.5837958172873,581.9143821104111,11.140752866077188,593.6187836158347,597.3808587640847,595.740812322645,0.9018528614082679
800,2024-03-25T17:33:06,19.587300000000003,0.5,592.9511924501858,638.2817916597314,626.3598342978319,11.763874833810327,638.31167262828,640.9332526008566,639.3837043730205,0.4609567205249548
850,2024-03-25T18:03:06,13.821499999999999,0.5,636.0375506428536,682.6741020110835,669.2377475064509,12.553987597687978,681.6760341027193,683.3149810101621,682.4164762995977,0.5653256402280719
900,2024-03-25T18:33:06,12.413099999999998,0.5,681.0703082855907,730.5153703407026,716.7109210308862,13.425252519950584,729.8526079775235,731.3727333544998,730.6361269810284,0.4883229567613696
950,2024-03-25T19:03:06,10.9617,0.5,729.3888113173889,779.6421146461443,765.5437207374887,13.975923796214579,779.672150445235,783.2228892412835,781.0501701998976,0.9123348223034918
1000,2024-03-25T19:33:06,10.591199999999999,0.5,778.3295400412753,831.7665044237643,816.6697034130636,14.77815362620987,831.6618109998892,833.571589930115,832.3434854344425,0.6118126607714056
1050,2024-03-25T19:57:41,11.285,0.5,828.5864079882158,885.6995333779001,872.403080160387,14.785993202390586,885.7250547831187,888.1562010859896,886.8084400882217,0.6571644740100057
1100,2024-03-25T20:23:11,11.4,0.5,882.4738510359894,935.3350498431964,923.518785383807,13.490636787657111,935.3550004020302,936.3205189358825,935.979419341252,0.2032986819039188
1150,2024-03-25T20:43:12,10.0716,0.5,929.7156468692701,987.4995962561137,974.2164234946398,14.948001306786034,987.5195980555595,989.130374850781,988.4966964763453,0.4178906810069193
1200,2024-03-25T21:03:12,9.631966666666667,0.5,985.7656889021164,1037.8225671094194,1026.1134577855046,13.343363161364564,1037.8426686704759,1039.2521250484237,1038.725624319219,0.33332371224334983
1250,2024-03-25T21:23:12,8.845233333333335,0.5,1033.1353850153973,1086.6923507019653,1075.9547330027156,12.412921911257222,1085.8390401201232,1086.773463318897,1086.5427249181964,0.2709996316209483
1300,2024-03-25T21:33:12,6.988333333333333,0.5,1082.2711048872443,1138.5945202157673,1126.4407679437054,13.182313528229605,1138.6045990195603,1140.0781652955584,1139.21058820737,0.43855695484911017
1350,2024-03-25T21:43:12,7.188,0.5,1137.1437197925407,1192.5122559898805,1183.1457935580208,12.3453492224509,1192.5222327485694,1194.0674944204934,1193.1314031893571,0.4220517574792971
1400,2024-03-25T21:53:12,5.9101333333333335,0.5,1189.7973829422262,1241.9929787657434,1232.7622071501182,11.887518651418494,1242.0030613957595,1243.350667376646,1242.4525560076959,0.468742595671141
1450,2024-03-25T22:03:12,5.470866666666667,0.5,1240.044322475791,1292.441558409586,1283.5623309978148,12.305977227557685,1292.2802855528093,1293.3936553344931,1292.8101261279032,0.29242514041552825
1500,2024-03-25T22:13:12,2.6136,0.5,1289.437264642329,1341.868419931956,1329.1613759495515,14.488923767297353,1341.8786930999745,1344.2871483042288,1343.434533640709,0.8014530377137171
1100,2024-03-25T22:23:12,134.0001,0.5,98.14323438133397,1163.7694598023081,361.08153321698614,276.69593482684223,55.90863319615346,97.85090648660025,73.12761252367746,13.834510925014838
0,2024-03-25T00:43:54,,0.5,,,,,,,,
100,2024-03-25T00:45:41,,0.5,,,,,,,,
600,2024-03-25T00:50:41,58.98533333333333,0.5,12.064308320696,465.3486329708465,338.8482694404453,131.56855273298984,465.4380239849928,471.8181945758042,469.00207931110555,1.4399719474575674
650,2024-03-25T02:20:41,20.594733333333334,0.5,469.5657519773231,507.37104258598566,495.4543717613796,10.26737129670026,507.41588910966254,512.143803261818,510.23115981463013,1.1457068240503534
700,2024-03-25T03:05:41,19.942999999999998,0.5,509.5309271760634,549.0139004995672,536.2439686202331,10.8508597553905,549.0586223647985,552.3416441675001,551.221480937984,0.7990318735350315
750,2024-03-25T03:50:41,19.80056666666667,0.5,549.4506974560791,591.9520862027676,579.6211223654053,10.881121419045888,591.9869441613813,594.1673253957478,593.5868216899435,0.5757978016543158
800,2024-03-25T04:25:41,17.371,0.5,590.9698282472673,636.4029522241086,623.8442909737505,11.739303604863327,636.432914154046,638.1858211446865,637.7607776026945,0.4680861954488369
850,2024-03-25T04:55:41,15.368599999999999,0.5,635.4338637539186,681.5890114549782,669.3498156358806,11.863212924540175,681.6189325338543,684.1685126397605,683.1225839122118,0.6811512905464114
900,2024-03-25T05:25:42,14.893266666666667,0.5,681.3634752107318,730.3644838318845,717.814891975956,12.554606603127116,730.3937132357265,733.0651412342172,731.9131217047633,0.7257719665682307
950,2024-03-25T05:55:12,13.634133333333333,0.5,729.8744041605387,779.7022254135035,767.0334975348895,13.041605403634536,779.7326528691917,782.3026444473222,781.2124165031456,0.6427923620338334
1000,2024-03-25T06:25:42,12.948,0.5,778.5465396068757,829.9122667267092,817.2848387342499,12.991342724354192,829.9373638122526,831.3266508774676,830.7613844319252,0.3203619118083223
1050,2024-03-25T06:50:42,12.333533333333332,0.5,826.9090192706208,882.7344579195016,870.4812122112859,13.806566921359702,882.7593258168531,885.101406679102,883.7991943900931,0.6642021665364607
1100,2024-03-25T07:15:42,10.2942,0.5,880.9461963268695,929.8681078807294,918.5923753998795,12.166294901816022,929.8879391065362,931.4294329266681,930.5865723960383,0.4299594522039996
1150,2024-03-25T07:35:42,8.548300000000001,0.5,926.2043246354442,980.5905056353887,968.4985067032935,14.281858373586063,980.6100102633624,982.2025264039042,981.8227856128891,0.4024126754639189
1200,2024-03-25T07:55:17,10.78,0.5,981.3285107855918,1032.5993935299018,1023.4470511530376,11.746801230356452,1031.7387950133057,1033.2959250543706,1032.9412526447495,0.24243777955295978
1250,2024-03-25T08:15:47,8.8804,0.5,1030.799909739173,1083.5440360699513,1074.03934385363,11.73001011484223,1081.9967069731315,1083.6047255062897,1083.2068000997165,0.46870730268975247
1300,2024-03-25T08:25:47,8.855500000000001,0.5,1081.3910915453453,1136.2046609235526,1127.3067966317335,11.869907038932023,1135.488956697661,1136.3145280875876,1136.1311391679915,0.2278175819548281
1350,2024-03-25T08:35:47,8.8754,0.5,1134.9364761615288,1190.147985713412,1181.615597520461,11.54312445206439,1189.9265719977052,1190.305275872503,1190.2154768785642,0.09531906102318342
1400,2024-03-25T08:45:47,6.079666666666666,0.5,1188.593434185721,1242.4289893153446,1232.5619539970453,12.25372966919843,1242.366800632745,1243.3601287177876,1242.8312230588404,0.29109938712201633
1450,2024-03-25T08:55:47,5.182666666666666,0.5,1240.532343523053,1293.222366573638,1284.2785353801344,12.556958191813713,1293.209074368903,1294.9306394620462,1293.7345392599511,0.5973710213671982
1500,2024-03-25T09:05:47,2.6112666666666664,0.5,1291.280254709709,1340.5678971509221,1328.4303185575568,13.668207408633851,1340.5782857457327,1345.9120752134986,1343.0153625805967,1.617615214537422
1100,2024-03-25T09:15:47,92.70576666666666,0.5,163.24508433573556,1205.7714096241689,467.2663881251301,272.7384457060337,98.71151167381686,162.77383973016367,125.0689860450356,21.262080941136674
0,2024-03-24T09:59:34,0.11433333333333334,0.5,18.999999999671,19.000000000219643,18.999999999883617,1.5657661503643765e-10,18.99999990877198,18.999999999664645,18.99999997592919,2.5415155593243962e-08
100,2024-03-24T10:00:45,,0.5,,,,,,,,
600,2024-03-24T10:05:45,62.808366666666664,0.5,16.53893583966419,468.0168742973302,342.7916413828669,135.34641554059237,468.10689316389437,474.3606208622514,471.4815622576544,1.3081214121082294
650,2024-03-24T11:35:45,22.368499999999997,0.5,469.1184064792469,507.2395720621141,496.1213497163527,9.527512578926515,507.2845553126104,511.2192331554854,509.78697551248086,1.0391841765024397
700,2024-03-24T12:20:45,22.180600000000002,0.5,509.14785361418035,548.6683983623091,538.2675174192337,9.56529290534276,548.7132794614654,552.2802392040471,551.1611383309202,0.9128562212145598
750,2024-03-24T13:05:45,20.2011,0.5,548.9320154361194,591.7911235909771,580.263154574334,10.269213154890865,591.8260341757581,594.1995525980367,593.437730882543,0.631489823580045
800,2024-03-24T13:40:45,18.548333333333336,0.5,590.3966427346459,636.2757399391915,624.1894511729121,11.039121054039873,636.3056705023478,638.6749564975844,637.6319043967212,0.5904567908445627
850,2024-03-24T14:10:45,16.7307,0.5,636.0437989316415,683.2318952286652,670.661096846536,11.735415790048268,683.262129610655,685.5721589727086,684.5860240364786,0.613891654516306
900,2024-03-24T14:40:45,15.815066666666667,0.5,682.400449448498,732.6350977527073,719.6542964432908,12.710210794603173,732.6650616844686,735.1063542981747,734.007513111053,0.6496435521982866
950,2024-03-24T15:10:50,15.8735,0.5,731.6359756126767,781.3674200440852,769.6472076052955,11.938701488747677,781.3976227988135,783.3977239170513,782.550127638774,0.4909076963224451
1000,2024-03-24T15:40:50,14.678766666666666,0.5,779.0494920022902,830.1310214941416,818.5502211709365,11.78406983647726,830.1553140901965,832.149844344405,831.3170202382071,0.56635883139163
1050,2024-03-24T16:05:20,13.506166666666667,0.5,828.1510565587669,881.6433982310764,870.5955176279106,12.380887266450246,881.0926875315536,882.425940492051,881.9726113014138,0.2610807553874522
1100,2024-03-24T16:30:50,11.571,0.5,876.8947409557877,932.925741562044,921.6587631425119,13.211580305654458,932.9456460660958,934.8310394322716,933.97966835282,0.5449113460284475
1150,2024-03-24T16:50:50,10.914333333333333,0.5,931.4856873750687,983.9713537074733,974.0062249369187,12.356732973438286,983.9912601168023,985.2509103716202,984.7628278722652,0.30248428802741467
1200,2024-03-24T17:10:50,10.493699999999999,0.5,982.8356970500317,1034.5107840395283,1025.2712144425238,11.881830062475514,1034.5306509581128,1037.2248517364005,1035.7125379973354,0.8306978822784059
1250,2024-03-24T17:30:50,7.6415999999999995,0.5,1033.2742948895902,1086.5125331956244,1075.7222199694472,12.639988340079709,1086.5223896640541,1087.3745192093158,1086.7948694451188,0.18291354638488547
1300,2024-03-24T17:40:50,7.621700000000001,0.5,1083.8357830024906,1137.3311893193413,1127.1680902402409,12.20416991392827,1137.3410749388029,1138.139787557453,1137.7641606619213,0.2281435267449359
1350,2024-03-24T17:50:50,7.494933333333334,0.5,1134.8039288899163,1190.2364442562082,1180.436234157623,12.47355522658475,1190.2464118660523,1191.2548905799647,1190.5891273709183,0.2305180737259384
1400,2024-03-24T18:00:50,5.98,0.5,1187.8683205613052,1242.7898723557164,1233.2859337542632,12.611106934805118,1242.7998847023212,1244.8214053930453,1243.6047203897153,0.6865126468165398
1450,2024-03-24T18:10:50,9.288933333333334,0.5,1240.1214040477062,1298.2185543829235,1290.1977227558186,11.01279629698399,1297.5384151514422,1298.267938904121,1298.084219031906,0.21601492264169866
1500,2024-03-24T18:20:50,3.1747,0.5,1293.0006042813184,1345.3054387967945,1332.7342115867073,14.360192792062419,1345.3156064981647,1348.2621242048972,1346.8777904483095,1.0182510090145325
1100,2024-03-24T18:30:55,240.60183333333333,0.5,40.30652086483906,1142.3414361380055,229.9386326674535,256.69231139037925,27.41959766749096,40.1710995389858,32.29324569675676,4.085536134157082
0,2024-03-23T10:51:10,0.0014333333333333331,0.5,19.000000000072305,19.000000000072305,19.000000000072305,0,18.999999980281082,19.000000000071978,18.99999999249078,6.3719443999118966e-09
100,2024-03-23T10:51:54,4.7640666666666664,0.5,18.932469738856962,25.013681780837402,21.71047578694243,2.0511315837862814,25.01853449620681,25.049656775984218,25.03998992119172,0.008971598909155188
600,2024-03-23T10:56:54,58.32,0.5,11.458547876158264,459.3039383028796,327.5769299665573,132.4104751665993,459.3937569711218,466.0508694993323,463.8211492306886,2.000420150723198
650,2024-03-23T12:26:59,20.692333333333334,0.5,463.2694475078024,501.3341308529921,489.34114694468724,10.273213190992275,501.37929490320874,505.1992501740086,504.0499154764273,1.014637806315984
700,2024-03-23T13:11:59,19.598200000000002,0.5,503.92175270529697,543.1453821192435,531.4884271056095,10.466238638784814,543.1902431093488,547.2724762043847,546.0397773838718,1.0869455523150193
750,2024-03-23T13:56:59,19.003733333333333,0.5,543.3710220411886,586.738270610043,574.6523627832707,11.129190474228585,586.7731324103227,589.1155403830012,588.4966211433266,0.6240575666810991
800,2024-03-23T14:31:59,17.9998,0.5,586.0378205495654,630.3849174481086,618.7479750928867,11.229045988397424,630.4149135029512,634.1942857033524,632.5178948624664,1.0762451077453166
850,2024-03-23T15:01:59,16.421733333333332,0.5,630.8011629053508,678.0206512870869,665.5719549012094,11.859303781746688,678.0506591264499,680.1355774453773,679.0508882888112,0.4326060317867024
900,2024-03-23T15:31:59,16.173,0.5,677.2218635007739,727.904358124538,714.5530003084273,12.572099846653888,727.9340061946448,729.6633697101342,728.84596045771,0.4316262018874725
950,2024-03-23T16:02:00,16.3163,0.5,726.3829882416176,776.506087507676,765.0311499084638,12.120748343340733,776.5358083511793,778.8585590507739,777.8720602337654,0.5617489283280469
1000,2024-03-23T16:32:00,13.141233333333334,0.5,775.3938421518542,826.5397961915577,814.4707714679455,12.901353549444135,826.5648503899724,829.2152181352262,828.1182795952831,0.7598777204554317
1050,2024-03-23T16:57:00,11.884133333333333,0.5,825.1021394843701,880.4599818310309,868.0788947014361,13.860654182618847,880.4850550639384,883.1925615261669,881.7207514882467,0.772518949587094
1100,2024-03-23T17:22:00,10.205866666666667,0.5,879.1391258413787,930.1413126416344,918.4830056561559,12.970648832737732,930.1613819945559,931.1071216151504,930.8021513136332,0.1943995259561594
1150,2024-03-23T17:42:00,10.038,0.5,928.6187211535289,980.093529134598,969.1062995709635,12.645033366106997,980.1134182170554,981.9800199508957,980.9274650638134,0.538546173917333
1200,2024-03-23T18:02:00,11.272833333333333,0.5,980.1491089252522,1032.588136075958,1022.3874361866568,12.360041240325636,1032.6079111679742,1034.9705270469015,1033.7718234879703,0.6835531994375601
1250,2024-03-23T18:22:00,7.612666666666667,0.5,1031.8497477099882,1084.6252465633306,1073.8047120847336,12.319972366750717,1084.6353719799592,1085.8095961883982,1085.0409029689695,0.28412638811970825
1300,2024-03-23T18:32:05,9.1188,0.5,1084.365404098644,1137.3787820172613,1128.5906056162512,10.842639482519694,1136.3070380988308,1137.4272592580114,1137.1448341284154,0.33020283660870525
1350,2024-03-23T18:42:05,6.8655,0.5,1135.7458602240076,1186.4851331235195,1178.2120693164798,10.808737164442958,1186.4950523318207,1188.2849701741068,1187.4639660232897,0.5989091588322206
1400,2024-03-23T18:52:05,6.3879,0.5,1185.8698711532052,1237.4332532045826,1229.5134352542832,11.540282617514737,1237.4432396684058,1239.3668128335148,1238.2001219029773,0.563065504460526
1450,2024-03-23T19:02:05,9.288933333333334,0.5,1237.7191175844637,1292.6355293477543,1285.0922566869879,10.265723162536414,1291.9804131168626,1292.684327679545,1292.508471545708,0.20788113222407406
1500,2024-03-23T19:12:05,5.4252,0.5,1288.6932001705281,1343.405291476203,1334.2898388975873,12.547214962408285,1343.121537352733,1345.0689610227917,1343.7757193354628,0.6500614422827855
1100,2024-03-23T19:22:05,234.26833333333335,0.5,41.856193898249785,1141.2224226366016,233.64285292963604,257.17872897040183,26.44741994170363,41.7365316727205,32.77460971820986,4.988661451301421
0,2024-03-22T09:51:19,0.003,0.5,18.99999999989359,18.99999999989359,18.99999999989359,0,18.99999999965587,19.000000051667396,19.00000000930837,1.357941487875006e-08
100,2024-03-22T09:52:55,4.6175999999999995,0.5,18.960409284143367,25.0637531021124,21.79571865610747,1.9909820595568024,24.933138733343128,25.091883542953326,25.052567155291214,0.04582331325974786
600,2024-03-22T09:57:55,57.7372,0.5,14.293850688962266,459.708886723418,327.32359334869574,131.28870961090286,459.797900230849,466.54443753787626,464.1265011175704,1.9977347173984463
650,2024-03-22T11:27:55,17.062,0.5,464.7333130824263,501.00081413733216,489.31682748605925,10.231016673892823,501.04545298427223,506.19148344066366,504.43243016109676,1.4046661373000298
700,2024-03-22T12:12:55,19.1487,0.5,504.97766064526513,544.5226179855988,532.2105936899891,10.772462674738446,544.567286039359,548.1645486337399,546.8850234607146,0.885250745950032
750,2024-03-22T12:57:55,17.326933333333333,0.5,545.4988427737262,586.7378231819544,574.621998601403,10.736044850008614,586.7728461197808,589.0517098099787,588.0150188855353,0.5500542812589945
800,2024-03-22T13:32:55,15.0098,0.5,586.6369341881946,629.8808282694121,617.5284924805778,11.584443923943626,629.9105269852669,632.9497501871435,631.4402853351523,0.7386777249456521
850,2024-03-22T14:02:55,13.514800000000001,0.5,630.8843166408478,675.6436016831335,663.250113963526,12.143237316085823,675.6736526084528,679.3171476504224,677.7876960214852,1.0091951637827399
900,2024-03-22T14:32:55,13.08,0.5,677.9486872530542,724.8476493359201,712.6994638852865,12.555360951961449,724.8777010474893,728.1495305948055,727.2001792318723,0.9539168412225901
950,2024-03-22T15:02:56,10.6082,0.5,725.0108530860161,773.6244012336712,762.109234296465,12.91351826846364,773.6543912498504,778.0930228752222,776.4444542254842,1.0661801534225808
1000,2024-03-22T15:33:00,8.6884,0.5,774.6389050264261,822.0451924037043,810.9872589127363,12.635831895495516,822.0701267965208,827.2362696533729,825.414036289136,1.5687630248529802
1050,2024-03-22T15:58:01,7.7345,0.5,824.3612114388961,875.2717143036144,862.7851828648872,13.821114414005663,875.2966068235727,878.4041908628046,877.1657446021019,0.7619602199973736
1100,2024-03-22T16:23:01,11.441733333333334,0.5,876.4588250877568,929.9545615712846,919.8075519425615,12.363824671463249,929.2685487292792,931.0954526051323,930.6539772364549,0.3658696604234129
1150,2024-03-22T16:43:01,10.861866666666666,0.5,928.9725440301117,981.4004980907507,971.8765511980802,12.25721916612437,981.4204014345577,983.3203661083674,982.4983187416616,0.5215201029402508
1200,2024-03-22T17:03:01,10.075099999999999,0.5,983.4068901679129,1031.9993753604767,1022.3319962481382,11.813862814964438,1032.018856182506,1033.2128859979046,1032.8186639805724,0.2742336894347505
1250,2024-03-22T17:22:31,7.757666666666666,0.5,1030.118509539112,1085.7180681080656,1074.754315115575,12.94482314101435,1085.7285643540467,1087.1929703544683,1086.3701410341519,0.41715773790390115
1300,2024-03-22T17:33:01,6.523,0.5,1083.6038345059496,1135.352256357228,1125.2062663270315,12.268971816797206,1135.3621057365694,1137.2154225913782,1136.3562273441992,0.6245764864805365
1350,2024-03-22T17:43:01,6.012433333333333,0.5,1134.337468495185,1188.587821433287,1178.0110556819982,13.042292933178086,1188.5972651336656,1190.177647017757,1189.4245317772052,0.5239400128821681
1400,2024-03-22T17:52:31,6.396133333333333,0.5,1186.478657573578,1241.554040098857,1231.7464205892848,12.877625672551396,1241.5644543206345,1242.3612720219328,1241.9844402271185,0.22645360364721612
1450,2024-03-22T18:03:01,6.039,0.5,1238.7107145583723,1292.877781331742,1283.8542281134776,12.075102260945764,1292.8875656233145,1294.2753199422739,1293.4852136410514,0.4604386827496703
1500,2024-03-22T18:13:01,5.4145,0.5,1290.6959634464583,1343.7232011167462,1334.7895384771082,12.194023977827113,1343.1327084892532,1344.4952073475815,1343.8194803459478,0.33168706136887166
1100,2024-03-22T18:23:01,248.49066666666667,0.5,27.70275467571604,974.4363969703372,219.0683749905133,256.58130491207294,1.2123880043291138,60.42936667535105,23.244744074987345,14.847064590838052
0,2024-03-21T09:10:07,,0.5,,,,,,,,
100,2024-03-21T09:12:14,,0.5,,,,,,,,
600,2024-03-21T09:16:44,61.90853333333334,0.5,15.179846931336215,456.6971960442937,331.73123247921893,130.9146886114995,456.786876476443,463.335394226473,460.2132753739154,1.4038662575439358
650,2024-03-21T10:46:45,19.263733333333334,0.5,459.7376281491888,497.12989461868386,485.6555796281901,10.176944982506548,497.17549315100473,502.33083065740453,500.34884079988507,1.2380593510155424
700,2024-03-21T11:32:15,18.982966666666666,0.5,500.2869269489602,541.9995274504614,528.5561516101696,11.761976063613684,542.0446377194869,545.5873385419887,544.4946352100186,0.8123702084282721
750,2024-03-21T12:17:15,17.466666666666665,0.5,542.8658516471041,585.110575294154,572.375579022985,11.45854221821114,585.1456959197855,588.1025866879659,587.0296677379653,0.7605489322291976
800,2024-03-21T12:52:15,15.4284,0.5,585.1509642979945,628.9370799626694,616.3906689521268,11.730306589907737,628.9668296366037,632.0828815759713,630.7595946267395,0.8687164713216535
850,2024-03-21T13:22:15,13.724733333333335,0.5,630.8228911253391,676.3419070003247,663.2732583628583,12.482174462794756,676.3716487857581,680.0003400958981,678.2797290770828,1.02141293279379
900,2024-03-21T13:52:15,12.258999999999999,0.5,677.5287870726315,725.1163218193972,711.7199330365848,13.18037840896087,725.1461213297888,729.1746460777407,727.5473559797408,1.2284346258803716
950,2024-03-21T14:22:15,13.792333333333334,0.5,726.3570838061278,775.4891451450486,764.0611705902276,12.455540143994101,775.519180610612,778.2422444865958,777.1775482810148,0.6834431348465341
1000,2024-03-21T14:52:15,13.2734,0.5,775.3523947885842,826.6749030735448,814.816630444594,13.064553170591413,826.6997725336817,828.0445591367767,827.8029197528097,0.34013596172288535
1050,2024-03-21T15:17:15,10.465,0.5,824.3930526293116,877.8391979747389,865.5352427294854,13.950888574198224,877.8642089768376,880.7672177588604,879.4369364304616,0.7398694364392344
1100,2024-03-21T15:42:16,10.528766666666666,0.5,876.4164691749029,930.0627122390063,918.6819997531503,13.060582877249942,930.0826112864828,932.3881167678178,931.1040069611012,0.7011649368699336
1150,2024-03-21T16:02:21,9.838833333333334,0.5,929.7501026421087,982.7349737150394,972.0164520740245,12.937772604664797,982.7547376090084,984.2039662546549,983.3822468927146,0.3910585496977893
1200,2024-03-21T16:22:21,11.263399999999999,0.5,982.0806938289315,1033.8055287479572,1024.5366408327654,11.880936047024662,1033.8254238115026,1035.588636222184,1034.871038827034,0.49423734512230094
1250,2024-03-21T16:42:21,7.2467999999999995,0.5,1031.7227142681368,1085.7700526938274,1074.4131132527946,13.194382085019937,1085.7799700715127,1086.0294619670362,1085.9817769003052,0.05703290334886977
1300,2024-03-21T16:52:21,6.2766,0.5,1082.2377889279742,1137.9698537183838,1125.9455532170336,13.61873918184831,1137.9797672582538,1140.1517670993865,1139.0065895837542,0.7489719707054758
1350,2024-03-21T17:02:21,6.5142,0.5,1136.83600926277,1190.9088165783448,1179.9664958796131,12.97887798266065,1190.9188083215113,1192.1204666657927,1191.5731404556605,0.38612503247464086
